ds,yhat,yhat_lower,yhat_upper
2010-01-17,9.257980424080344,8.654854007820521,9.899418975350917
2010-01-18,9.58316346093658,8.9808767234011,10.20386667694725
2010-01-19,9.370350188237282,8.766121534762057,9.931599098511477
2010-01-20,9.202287586836754,8.623954514215356,9.83314099155313
2010-01-21,9.213028731139715,8.617557522599009,9.850919147008694
2010-01-22,9.22975084840836,8.637622686969191,9.874314726290534
2010-01-25,9.676210324011452,9.070449891174613,10.31253878350857
2010-01-26,9.444525892724311,8.82734145304213,10.102726474420141
2010-01-27,9.25488781613258,8.608494906377068,9.844505673167873
2010-01-28,9.241274038431792,8.67350531272715,9.878001067823073
2010-01-29,9.23085617443902,8.630338214958847,9.845254807774422
2010-01-30,8.970253642638838,8.340292641212681,9.576752652163746
2010-01-31,9.306165634392526,8.671053765709651,9.963581756115536
2010-02-01,9.579262202916487,8.951082083771086,10.216409672412167
2010-02-02,9.309790486617846,8.733594329477286,9.963018861320835
2010-02-03,9.080764860554035,8.479123643210754,9.680976928357635
2010-02-04,9.0266432745313,8.467251333908887,9.64577013202183
2010-02-05,8.975146518438317,8.35704249783686,9.596003849002598
2010-02-06,8.673502242929876,8.030194459051701,9.306043282009465
2010-02-07,8.969064588978343,8.360319801647828,9.604401712132765
2010-02-09,8.898919868688356,8.32553016201187,9.511790132419552
2010-02-10,8.636838063952956,8.004272829766547,9.227391283449819
2010-02-11,8.553132366443071,7.9294632033834365,9.166449317331956
2010-02-12,8.47617242441366,7.818855094911348,9.119857314482122
2010-02-13,8.15378064698687,7.5800121077134754,8.799867513939795
2010-02-14,8.433834814529733,7.8439176196120854,9.080924388041392
2010-02-15,8.659172786591549,8.030781206373073,9.325086288160433
2010-02-16,8.350037851050434,7.729483513543316,8.95304326127627
2010-02-17,8.090370938983986,7.4405783855098,8.709062769443676
2010-02-18,8.01541620849573,7.41006703002007,8.590489864645836
2010-02-19,7.953515836113654,7.323281920063951,8.560976294632676
2010-02-20,7.652332933426829,7.037407799021794,8.301866451394465
2010-02-21,7.959454113718256,7.344925628655752,8.554202831378625
2010-02-22,8.217297510321236,7.5901967100877545,8.780650972425908
2010-02-24,7.727543173233309,7.100224912324805,8.328740044152145
2010-02-25,7.6977240826615825,7.072194039524172,8.298295684980515
2010-02-26,7.683613448296524,7.053092834676843,8.341744909456539
2010-02-27,7.431972750460887,6.8723556725552495,8.01239899565007
2010-02-28,7.789441576284649,7.149752792620409,8.374484670849762
2010-03-01,8.097467104582366,7.492426942215425,8.727047945897352
2010-03-02,7.8747784940684,7.24085022520597,8.475417424653466
2010-03-03,7.70371172200068,7.096162658662962,8.318598897210817
2010-03-04,7.717850592263017,7.11876412811358,8.352695431925492
2010-03-05,7.743858880817981,7.1600806799806325,8.42538542992703
2010-03-06,7.527741601808596,6.939813882262101,8.131609721725173
2010-03-07,7.915485945904618,7.309843344730666,8.51168376014985
2010-03-08,8.24800670678134,7.62642972849137,8.886377467844929
2010-03-09,8.04363375231427,7.436729862692937,8.630430940602283
2010-03-10,7.8844467265799665,7.275212079753236,8.52008087665771
2010-03-11,7.903922423529206,7.253016440627355,8.51263734470771
2010-03-12,7.92876961296506,7.261275298454894,8.534933315779265
2010-03-13,7.705189211385345,7.10463487192516,8.327398716993265
2010-03-14,8.07951035806573,7.467252921554038,8.718985253656813
2010-03-15,8.393127320870448,7.800414073937529,9.043405642304148
2010-03-16,8.164974994298678,7.545991406492462,8.819198282568513
2010-03-17,7.977848473915782,7.388219574152932,8.589347409627036
2010-03-18,7.966032530553781,7.344064957732251,8.578901780541267
2010-03-19,7.957116221799461,7.3349152365622645,8.65056353337965
2010-03-20,7.698231052434492,7.10330172309884,8.28955015518042
2010-03-21,8.036663811688838,7.37434681834272,8.6857232891923
2010-03-22,8.314769612413086,7.713184448745333,8.967766689778472
2010-03-23,8.052423512247296,7.459247743227739,8.700538735039832
2010-03-24,7.833316818882294,7.2097160548895864,8.484761257798716
2010-03-25,7.792564504336123,7.179892591405658,8.363328556895055
2010-03-26,7.758499534794796,7.147110062736192,8.321250491355883
2010-03-27,7.478893048765964,6.880722357747443,8.074157347895142
2010-03-28,7.801551970581377,7.196550206297959,8.419182474530013
2010-03-29,8.069219969278853,7.421849501213492,8.645866336756788
2010-03-30,7.8020204433821645,7.1696182810248965,8.410023453621646
2010-03-31,7.583747841650894,6.985838735933527,8.258113486088355
2010-04-01,7.549473854913292,6.9174126892285726,8.200966688900783
2010-04-02,7.527344295192107,6.924288710613646,8.172469592865948
2010-04-03,7.264805504108974,6.637255143678319,7.851803586361822
2010-04-04,7.609211689259578,6.986176231693819,8.190284630482974
2010-04-05,7.902738818146343,7.277954130520747,8.518989032052046
2010-04-06,7.664843385696031,7.082301546829231,8.311577293729792
2010-04-07,7.47857192715537,6.817943346551913,8.14668817191
2010-04-08,7.478187311772264,6.875677800653764,8.108096814863817
2010-04-09,7.490987086175199,6.853048020617691,8.137460379364772
2010-04-10,7.263552129816101,6.640307401559559,7.872934129270336
2010-04-11,7.642376425144175,7.039263666722779,8.270842603738119
2010-04-12,7.968802976072672,7.407747660176076,8.59961939244972
2010-04-13,7.76150361096753,7.1879667483786625,8.364862401593907
2010-04-14,7.602807994157919,7.006649611601363,8.172150010887936
2010-04-15,7.626347380235526,6.968404301175597,8.212942428047048
2010-04-16,7.658887939027595,7.019910202826288,8.287440069992352
2010-04-17,7.446591544180135,6.78916801203107,8.033713642046258
2010-04-18,7.835654539791177,7.254802271957573,8.442337531509395
2010-04-19,8.167249318778216,7.6005314620627535,8.792745216938476
2010-04-20,7.960006342366535,7.354472807601523,8.575895351079964
2010-04-21,7.7963419130058424,7.172555132517291,8.422352832592797
2010-04-22,7.810097317701363,7.209775782328507,8.433577062938971
2010-04-23,7.828364343661588,7.25108978415526,8.382018786355525
2010-04-24,7.5977353186508685,6.971158872922205,8.215342861816966
2010-04-25,7.964928527283678,7.342382264193317,8.577696423397272
2010-04-26,8.27171424088719,7.614789588082958,8.846422615395275
2010-04-27,8.037379449395953,7.404947772196715,8.629668925126683
2010-04-28,7.845037108329972,7.223975958851032,8.463761960708423
2010-04-29,7.829246045850047,7.203692623862904,8.442884048625084
2010-04-30,7.817817071850242,7.221913188973029,8.418174194729568
2010-05-01,7.558043978373583,6.934285132016136,8.17937048089043
2010-05-02,7.897310801236523,7.30278506207465,8.510821081086158
2010-05-03,8.178001066524159,7.588473945281694,8.766313482709032
2010-05-04,7.91994755053009,7.298394430348197,8.52211562512531
2010-05-05,7.706728748583567,7.134457111980977,8.306691545657678
2010-05-06,7.673278512271806,7.051569503060396,8.268467143029044
2010-05-07,7.647684636205409,7.06957356178207,8.263701534181633
2010-05-08,7.377415238353716,6.739261795494507,8.012009856540292
2010-05-09,7.70992438062948,7.096961005070299,8.285712153157263
2010-05-10,7.9875626349960545,7.385221059045284,8.558712660425659
2010-05-11,7.73003102803196,7.0953472843826315,8.329304502219053
2010-05-12,7.520684380713792,6.889741899873604,8.109923504614356
2010-05-13,7.494150250746952,6.862624594927164,8.103376404098386
2010-05-14,7.4781389403303296,6.8868574560982525,8.071321334458911
2010-05-15,7.219683042421255,6.6123618769281975,7.826376202815808
2010-05-16,7.565757550381835,6.946388239977977,8.156549553886922
2010-05-17,7.858205792715299,7.274862506814279,8.45000328254266
2010-05-18,7.616209157702314,6.977349766186821,8.254559562726039
2010-05-19,7.422606155644465,6.805151409249785,8.06282676503281
2010-05-20,7.411526566634835,6.817214809537447,8.035996021730119
2010-05-21,7.410215700734132,6.755587900868094,8.019148514141197
2010-05-22,7.165286843526203,6.517959534974502,7.76448800319029
2010-05-23,7.523352559005144,6.94519806529542,8.15392063733655
2010-05-24,7.825959815480499,7.203960066221098,8.426285148411433
2010-05-25,7.5920666681367575,6.969240865925244,8.206174399578392
2010-05-26,7.404365885490862,6.8031068969208155,8.040551236121809
2010-05-27,7.396921181745615,6.798747130560876,7.977931544880362
2010-05-28,7.3969910718861005,6.7866708812231655,8.029971233816203
2010-05-29,7.151278487654109,6.579806640369815,7.758364191703095
2010-05-30,7.506556963568664,6.900010258815384,8.098369209691095
2010-05-31,7.8045985628334655,7.168907902020533,8.418914934832957
2010-06-01,7.564641540681102,6.9975326701064855,8.186622987699325
2010-06-02,7.369703447308314,6.708146645080501,7.998332214215531
2010-06-03,7.354205687932506,6.726776056640014,7.999319681808783
2010-06-04,7.34578494167832,6.728838300304575,7.9450927964556834
2010-06-05,7.09152997943109,6.467750789109595,7.704509072472223
2010-06-06,7.4385950964414445,6.782107151913516,8.064610691971067
2010-06-07,7.729115728237274,7.107776403535975,8.301059709012828
2010-06-08,7.4826646260616325,6.859448261561478,8.090542998032703
2010-06-09,7.282554641177751,6.658129294819421,7.904320447205934
2010-06-10,7.263454440984795,6.6021053588964245,7.875400673790684
2010-06-11,7.253192813336985,6.615044556435109,7.852440982969055
2010-06-12,6.99899029586141,6.413702682353892,7.619637209093122
2010-06-13,7.348069479293484,6.7499735077476135,7.988889137336538
2010-06-14,7.642569619721498,7.016294913201351,8.2819419754728
2010-06-15,7.402003934141043,6.7835231467476795,8.033361223992399
2010-06-16,7.209565559394386,6.599224222463086,7.810481134029917
2010-06-17,7.19974836372543,6.575075638600197,7.813275635898178
2010-06-18,7.200158073905365,6.614489022818156,7.765378976758758
2010-06-19,6.957752208368639,6.3303381862587695,7.581263800560231
2010-06-20,7.319459874281192,6.667434902100614,7.900090230646069
2010-06-21,7.6271067372674946,7.035639506971257,8.221228132776313
2010-06-22,7.3998831875481,6.8152181173721615,8.019734866288871
2010-06-23,7.220661318826044,6.611686759997861,7.770889429611188
2010-06-24,7.223626543902125,6.592265885295873,7.844870847430993
2010-06-25,7.236098954962141,6.600936613608586,7.8290218362946
2010-06-27,7.376393329179225,6.775207173677087,8.027244981742895
2010-06-29,7.472450311710459,6.8571431912439955,8.093949737825426
2010-06-30,7.298785333699843,6.6476128451604275,7.926311913669416
2010-07-01,7.305777999620741,6.6750605733899535,7.965974205076188
2010-07-02,7.320800898341512,6.719961904714302,7.957331085395371
2010-07-03,7.090663447434539,6.4890025820786645,7.727858966875178
2010-07-04,7.462235332825647,6.799002183484066,8.07763372382135
2010-07-06,7.555380131776661,6.949408452162276,8.143716610361691
2010-07-11,7.533370463422323,6.909528771556371,8.138861548306764
2010-07-12,7.847501351197099,7.258340574677387,8.46679747409679
2010-07-13,7.625488347680554,7.009920468065623,8.23336488424358
2010-07-14,7.450559405574753,6.824154372622209,8.076929422271167
2010-07-15,7.457279963425065,6.880663840363567,8.049784920853995
2010-07-16,7.473358449741432,6.852688791048894,8.082227280899938
2010-07-17,7.245879365844532,6.641039467758441,7.878921952893796
2010-07-18,7.621915276410375,7.002960096292374,8.219197664316114
2010-07-19,7.9434433225647085,7.3012197283221205,8.552466452927005
2010-07-20,7.729804611874558,7.088040401769831,8.362956545966316
2010-07-21,7.5640124451822555,6.921944426154058,8.201259797042425
2010-07-22,7.580375548980079,6.988729367113993,8.172667571451278
2010-07-23,7.606311755101716,6.973892914766682,8.214992781296386
2010-07-24,7.388590595804507,6.805008706558969,8.01121248022201
2010-07-25,7.773955848251202,7.119773351493818,8.391550948450366
2010-07-26,8.104053311133326,7.473922846755074,8.71707541441712
2010-07-27,7.89790180872518,7.278760816289164,8.524916066927446
2010-07-28,7.738213007444786,7.134530431516213,8.370003279630971
2010-07-29,7.759025834524011,7.139338688046257,8.38584586503925
2010-07-30,7.787530569232411,7.153380187286632,8.412441133696136
2010-07-31,7.570320722836952,6.939751175968711,8.174081022857303
2010-08-01,7.9540234201176165,7.339165882899335,8.624754202607885
2010-08-02,8.280233285071903,7.667387630201381,8.877480028767263
2010-08-03,8.06798759625751,7.478899218666744,8.706403410947635
2010-08-04,7.900088124984804,7.2662107768290305,8.485474589538635
2010-08-05,7.910735338138511,7.282014466581168,8.528243945202705
2010-08-06,7.927349996290203,7.2943166604886605,8.557866269058728
2010-08-07,7.696820293680632,7.045174820264263,8.291650536789893
2010-08-08,8.066125353305315,7.485461849684222,8.680073866366667
2010-08-09,8.377260247989962,7.75936013434368,9.018589198980337
2010-08-10,8.149700544639856,7.535230821490451,8.811125417451256
2010-08-11,7.96671207386523,7.333473961606135,8.613952978710078
2010-08-12,7.962971944821467,7.341051933975178,8.619005544636666
2010-08-13,7.966376213525727,7.355371531527124,8.564676070564495
2010-08-14,7.72427275731153,7.079206078124304,8.348866328733022
2010-08-15,8.084070591620645,7.469395845237468,8.71730022300249
2010-08-16,8.388151225750043,7.739549498625005,9.011067747444129
2010-08-17,8.15632047511927,7.525946549606304,8.758360263700157
2010-08-18,7.972106826938212,7.322960523635937,8.583019267032203
2010-08-19,7.970372743688613,7.38408777688318,8.591373454807407
2010-08-20,7.979114631290494,7.342594104520983,8.570590342461058
2010-08-21,7.745690288781033,7.0972977232591195,8.332848010901333
2010-08-22,8.117425276528191,7.49942233849361,8.671563125091408
2010-08-23,8.43652393190654,7.836213231782875,9.035604606065034
2010-08-24,8.222523504537339,7.582096707723559,8.881270584991498
2010-08-25,8.058597489847067,7.460390475314918,8.665430403265198
2010-08-26,8.079174446719291,7.446166514490228,8.653756648815605
2010-08-27,8.111747853448112,7.472618155307703,8.723523068395796
2010-08-28,7.903115574964552,7.265514391598025,8.483691162021593
2010-08-29,8.300000069792624,7.655866844520967,8.90125446033599
2010-08-30,8.643974700772281,8.08132374605725,9.285920124887971
2010-08-31,8.453934210401313,7.853962452411895,9.084704168131289
2010-09-01,8.31241499349369,7.641493304372468,8.921176370148423
2010-09-02,8.35323098453204,7.7336486611586714,8.942209093209934
2010-09-03,8.403300236623869,7.79073475190333,9.054289427851547
2010-09-04,8.208900292424431,7.613484437834536,8.833173508670475
2010-09-05,8.616303021267449,7.952140126697174,9.1766320091838
2010-09-06,8.966713863918596,8.378005971442553,9.600480028276667
2010-09-07,8.778753167164675,8.133858724877765,9.442026367495407
2010-09-08,8.6347849174835,8.04777841366815,9.262829868026301
2010-09-09,8.66855843259368,8.010104381394669,9.235712705629364
2010-09-10,8.707037901969393,8.06730720178877,9.322363490557173
2010-09-11,8.496657769407658,7.899689632273107,9.12963329182292
2010-09-12,8.88395460679541,8.20237179592435,9.53195491236208
2010-09-13,9.21050047878683,8.591263782947172,9.838557240919988
2010-09-14,8.995375621194114,8.37196751935176,9.587392318741763
2010-09-15,8.821485961645738,8.193891237178093,9.427463420764022
2010-09-16,8.823191333650662,8.185362754163535,9.453739467881352
2010-09-17,8.8281196324599,8.201442839411321,9.461126139209691
2010-09-18,8.58340531845506,7.951534964297827,9.217285233612815
2010-09-19,8.936303373592011,8.310877676417523,9.529418539363702
2010-09-20,9.229104198089889,8.592817372193723,9.835727065745033
2010-09-21,8.981587775038358,8.38479225915601,9.618510110391039
2010-09-22,8.777323139485743,8.148351994541684,9.365447252749878
2010-09-23,8.751279499986415,8.116937576780321,9.405979403376156
2010-09-24,8.731624732531463,8.125225880484752,9.319875589681079
2010-09-25,8.465950085413649,7.820147466713729,9.074712776654115
2010-09-26,8.801872582350555,8.19666924738059,9.422229268919079
2010-09-27,9.081940930869674,8.443470209845808,9.71252945920922
2010-09-28,8.826083512303034,8.183358125985247,9.391753532931595
2010-09-29,8.61790466035349,7.971172913541478,9.195292921891223
2010-09-30,8.592295663306865,7.968861316553992,9.181028787816977
2010-10-01,8.5772362111379,7.956110710549706,9.184799950168427
2010-10-02,8.320025041388899,7.7343407737098575,8.95059495856928
2010-10-03,8.667891102838835,8.051570919092688,9.256056695239774
2010-10-04,8.962910796715965,8.317934930513342,9.595520235538393
2010-10-05,8.724469552585361,8.075812799274113,9.303808068439636
2010-10-06,8.535573563678208,7.878580337098084,9.160724861359292
2010-10-07,8.530477682416647,7.905591785869988,9.13529251248078
2010-10-08,8.536504723231689,7.923442582873854,9.156322333667383
2010-10-09,8.30029442601043,7.645533661431025,8.89774533551844
2010-10-10,8.66843288648248,8.023955800772221,9.27857127535599
2010-10-11,8.98238750294921,8.36819255446167,9.541206663066125
2010-10-12,8.760985202985191,8.169263266378978,9.388465788679987
2010-10-13,8.58673931217085,7.980823753086619,9.201548350843069
2010-10-14,8.593490646870762,7.9996450565074175,9.214759591175907
2010-10-15,8.608237715088833,8.042002909895713,9.194656442493635
2010-10-16,8.377393981689645,7.754720364620793,9.025916939981736
2010-10-17,8.747422781491778,8.169132977975147,9.36312177142974
2010-10-18,9.059774787325495,8.426957764348,9.675296417359199
2010-10-19,8.833365738689427,8.222952732701117,9.431490124273608
2010-10-20,8.650899820907808,8.00766401629148,9.267574338921854
2010-10-21,8.646504389374906,8.026389018176571,9.250992281174506
2010-10-22,8.647551116911243,8.032797375208496,9.228570761367866
2010-10-23,8.400901790062578,7.787226453596944,8.989019699232825
2010-10-24,8.753529675110979,8.072299390884638,9.344609673668682
2010-10-25,9.04744175598359,8.45739130482128,9.700845296342418
2010-10-26,8.80213999119356,8.20421592995932,9.512441630085327
2010-10-27,8.60092745480552,7.963101938705703,9.259704987806083
2010-10-28,8.578525551026452,7.940482867230079,9.193925805060458
2010-10-29,8.56287788113348,7.945976362015283,9.191231614818026
2010-10-30,8.301379480574376,7.664356617709655,8.90530961105779
2010-10-31,8.641482816280199,8.00162424990855,9.310786631870535
2010-11-01,8.92560627953894,8.280110145320366,9.534383579153005
2010-11-02,8.673583706359915,8.032675931915604,9.344196633275052
2010-11-03,8.468961115878983,7.867438941528755,9.063730627714424
2010-11-04,8.446607113688568,7.823182563175662,9.079990067264367
2010-11-05,8.43451272063472,7.837750741079645,9.04894436139087
2010-11-06,8.180019446500275,7.587122334896318,8.802031627037538
2010-11-07,8.5304270173208,7.965797689646482,9.159358616859658
2010-11-08,8.827906427428726,8.2171054283119,9.404141569064022
2010-11-09,8.591956703103925,8.002591195657715,9.212156525670316
2010-11-10,8.405711347259679,7.820280459127518,9.017517350879578
2010-11-11,8.40356062139762,7.809059336842358,9.007345166478514
2010-11-12,8.412965074159354,7.768542910513208,9.05612691202285
2010-11-13,8.180698734398621,7.5445524257867875,8.783537759195482
2010-11-14,8.55347293769287,7.90312484806869,9.16008414087428
2010-11-15,8.872865992118893,8.272900395405626,9.47701771812556
2010-11-16,8.65779659297525,8.052968983796328,9.284005108993151
2010-11-17,8.49084648108805,7.8705130678010615,9.061399486568858
2010-11-18,8.505898040890054,7.862427686288643,9.132153079110294
2010-11-19,8.529961817822699,7.942060388983677,9.141855357902028
2010-11-20,8.309431983417086,7.697672352225546,8.979950448322246
2010-11-21,8.690720380057323,8.083514604870329,9.31302974524568
2010-11-22,9.015194075898629,8.41170542009025,9.619564257063795
2010-11-23,8.801654133592708,8.153696171690473,9.402850130537772
2010-11-24,8.632660955722995,7.977257916001673,9.258789415150492
2010-11-25,8.642171850430355,7.989545975194267,9.222905702984507
2010-11-26,8.657365821709917,8.01063347743878,9.257515034888266
2010-11-27,8.424893716285336,7.763016339886242,9.01516064733312
2010-11-28,8.791504536236731,8.161617490480806,9.41754417009609
2010-11-29,9.09897309332438,8.479931816524028,9.676946350962945
2010-11-30,8.866567014631551,8.228911860767573,9.497839673094472
2010-12-01,8.677358819396746,8.091471829614004,9.285480374565795
2010-12-02,8.6658491076314,8.046049614432572,9.292410500137237
2010-12-03,8.659776290146805,8.001784995344828,9.289955083988499
2010-12-04,8.406351432385845,7.836527848116447,9.061994453313858
2010-12-05,8.752869463863359,8.106479715940043,9.360062908288844
2010-12-06,9.041622360864107,8.37981648974152,9.652405457664605
2010-12-07,8.79235272007084,8.152451772058344,9.4116308001206
2010-12-08,8.588553815560054,7.979553351069811,9.230991675053142
2010-12-09,8.565082505998934,7.94175719739002,9.21330019645673
2010-12-10,8.549960692404891,7.926623479093614,9.156899409839253
2010-12-11,8.290604106457177,7.691684067699223,8.88362961775546
2010-12-12,8.634429820061667,8.038517060671895,9.258900192994293
2010-12-13,8.923768150507476,8.304618751986327,9.555871582793841
2010-12-14,8.678317372093458,8.083138780798604,9.318487200469152
2010-12-15,8.48144724729965,7.839897835634813,9.042112148396614
2010-12-16,8.467817595565394,7.809873028791281,9.114681523362222
2010-12-17,8.465187387054517,7.871588057370223,9.12632714238707
2010-12-18,8.220652871338654,7.607000311143653,8.814199217381915
2010-12-19,8.581265813409258,7.945627240275861,9.229456683570424
2010-12-20,8.888957155057446,8.299556156715859,9.498951507765447
2010-12-21,8.663004129556448,8.034184971591769,9.279961571836207
2010-12-22,8.486346445179274,7.876140917736986,9.138317734712837
2010-12-23,8.493217356039056,7.873778190968928,9.103592418383027
2010-12-24,8.510964718332257,7.87521258994834,9.128188777466725
2010-12-25,8.286300175138791,7.6886216585237595,8.905295038788099
2010-12-26,8.665927209101337,8.00089479959288,9.262630982896676
2010-12-27,8.99147309193973,8.403766984766202,9.666669371142579
2010-12-28,8.781962522384008,8.173011457268965,9.399408509525752
2010-12-29,8.620138391631361,8.008216445079931,9.258306599270991
2010-12-30,8.640095383433989,8.034114079929914,9.264395239849222
2010-12-31,8.669101463838453,8.081854866513698,9.271281141840335
2011-01-01,8.453845429906863,7.793252358170976,9.096956349082198
2011-01-02,8.841061351049365,8.183002462296065,9.433822120479041
2011-01-03,9.172455091029224,8.520709122306696,9.777953037492919
2011-01-04,8.967170920781268,8.343212962254672,9.59804362866369
2011-01-05,8.808103931931164,8.191954556273958,9.406130177416777
2011-01-06,8.82952427227338,8.187182636975164,9.438081896836339
2011-01-07,8.858888605482289,8.259895309586405,9.45886428141435
2011-01-08,8.64307733344635,7.997807381108967,9.277470233638274
2011-01-09,9.029008793715551,8.388969143031035,9.632630085703491
2011-01-10,9.3585559963881,8.749253285346963,9.972107036922079
2011-01-11,9.151004272022831,8.501504044812847,9.801994342702635
2011-01-12,8.989355875110407,8.363232189000104,9.598190970191776
2011-01-13,9.007947861244137,8.378162010064704,9.641315424769617
2011-01-14,9.034258889348743,8.412935550534382,9.641877809911573
2011-01-15,8.815143680276002,8.192475180946333,9.454852631874424
2011-01-16,9.19744647420715,8.60956446102714,9.853008290032747
2011-01-17,9.522919113425809,8.895419364689849,10.155249766834842
2011-01-18,9.310682113897867,8.676792993551983,9.901291943213
2011-01-19,9.14353469115163,8.539710948795117,9.7673719335191
2011-01-20,9.155579910492907,8.560166639663889,9.76114577004339
2011-01-21,9.174040399654503,8.559784144672781,9.826506216592698
2011-01-22,8.945503082832834,8.324408268367746,9.527474677921816
2011-01-23,9.316543955075282,8.680927103123363,9.923860699286816
2011-01-24,9.62865815862827,9.02995956112041,10.233410153631306
2011-01-25,9.40073332927007,8.809944692221002,10.050482665466417
2011-01-26,9.215371764456453,8.58095047999974,9.819896435237656
2011-01-27,9.206527164104335,8.568587126640425,9.86487307721847
2011-01-28,9.201330970668836,8.549244571271597,9.80253243374382
2011-01-29,8.946346376756075,8.354676272181088,9.524616568964579
2011-01-30,9.288200661943936,8.646348525729056,9.863907436645603
2011-01-31,9.568520808271934,8.948051299218296,10.192484406999032
2011-02-01,9.306410105967982,8.67280006707629,9.919272082153736
2011-02-02,9.084771109408855,8.492544908086085,9.720511116009096
2011-02-03,9.037940574103875,8.431816430482423,9.694153459980573
2011-02-04,8.993511358114871,8.39739761602327,9.665554716554297
2011-02-05,8.698579392515885,8.10671013292698,9.302210634056568
2011-02-06,9.000366498967383,8.390658480885085,9.579398528898071
2011-02-07,9.24114419830796,8.626576627579233,9.856943389286096
2011-02-08,8.940696489909675,8.323561844616929,9.570809431786811
2011-02-09,8.682627297060147,8.029076548381514,9.279233662848126
2011-02-10,8.60197860289281,7.956754500694344,9.230265750746621
2011-02-11,8.527034701833372,7.888639480550117,9.180759853512013
2011-02-12,8.20555114852373,7.56765607846214,8.841184875479893
2011-02-13,8.48535968204342,7.870577591826248,9.11478239076176
2011-02-14,8.709274777336226,8.083588515841711,9.330664329107615
2011-02-15,8.397540305180941,7.740789258856403,8.9756805856333
2011-02-16,8.134122476586626,7.5203324518885895,8.773291529467988
2011-02-17,8.05557849065317,7.42376135676573,8.6447216613146
2011-02-18,7.989061961586981,7.388607521531326,8.608528633672492
2011-02-19,7.682333534797761,7.050634011357057,8.273578563451856
2011-02-20,7.983098742431546,7.377746609366265,8.584055071993282
2011-02-21,8.23391368085457,7.605253204290842,8.866230875898513
2011-02-22,7.9546341403378715,7.320957544323423,8.568805664831729
2011-02-23,7.728714370450728,7.135805689976641,8.299800006157541
2011-02-24,7.6908218665175685,7.031625501966602,8.25141389027924
2011-02-25,7.668643823426966,7.070069240059209,8.326484053906315
2011-02-26,7.40912391188481,6.77531162751326,8.023490001110389
2011-02-27,7.759080575577168,7.150839781845888,8.349362377964113
2011-02-28,8.060132269152694,7.412605524330507,8.730010633181712
2011-03-01,7.831167737925934,7.262812225695433,8.429056438629907
2011-03-02,7.654666994750963,7.007770488424315,8.22214439173686
2011-03-03,7.664338815944975,7.068706217548187,8.294170621104286
2011-03-04,7.686949818676243,7.055081614515082,8.26925752916044
2011-03-05,7.468583186573421,6.866491357135377,8.08146497467772
2011-03-06,7.855277665233492,7.243117678003149,8.44283211919628
2011-03-07,8.187971698239233,7.578409260195669,8.795639422315544
2011-03-08,7.984990297973674,7.39970713214062,8.637719096231283
2011-03-09,7.828379856998452,7.2339182552602885,8.42283383694717
2011-03-10,7.851556341705347,7.219726062044656,8.497059156199992
2011-03-11,7.881141630962609,7.295070265216471,8.486230445742931
2011-03-12,7.663225855864759,7.0545840277980965,8.282702516130692
2011-03-13,8.044006247015846,7.418808854165642,8.638986717005919
2011-03-14,8.364727343731296,7.721954355442522,9.002684644948905
2011-03-15,8.144160243217522,7.531734862220683,8.767188578846921
2011-03-16,7.964926277461409,7.317406452355533,8.547264071598416
2011-03-17,7.9611308351991,7.381995950825967,8.502264891770583
2011-03-18,7.960182453950575,7.385666200350776,8.580199361134966
2011-03-19,7.70903547756826,7.032862953738145,8.310023447684475
2011-03-20,8.054807290535354,7.405882377718051,8.685061508705218
2011-03-21,8.339695540159845,7.704037501947888,8.912565269357179
2011-03-22,8.08343361854991,7.4843204678056585,8.672994853989877
2011-03-23,7.869590406983792,7.236566640130301,8.477393583960431
2011-03-24,7.833180619460572,7.247029209636818,8.456698636932009
2011-03-25,7.802461477615032,7.179854523283621,8.385505335044577
2011-03-26,7.525154591074401,6.961777527930374,8.168376895382043
2011-03-27,7.84904458893786,7.227428570305712,8.488430554453517
2011-03-28,8.116880389403462,7.482741264037644,8.724738401451834
2011-03-29,7.848817783975736,7.252953855322921,8.470230510836057
2011-03-30,7.628709661238721,7.010988111899481,8.234643945128575
2011-03-31,7.591710438717326,6.986897219020583,8.197580145103043
2011-04-01,7.566070569974846,6.945745613515275,8.192180087430101
2011-04-02,7.299360035936493,6.672534460560678,7.940173915811356
2011-04-03,7.639072300297522,7.0032845119057585,8.254631199116776
2011-04-04,7.927534451683826,7.3209078933916585,8.555232440898047
2011-04-05,7.684361950906568,7.043472330517479,8.325762071899891
2011-04-06,7.492763963956582,6.931491832219823,8.119843196363206
2011-04-07,7.487165428337437,6.875336505783739,8.085433382242194
2011-04-08,7.495021234280541,6.871031352019428,8.089146059075667
2011-04-09,7.263060893070367,6.680173768838484,7.912386835691788
2011-04-10,7.637914599310166,7.02782440299071,8.25976683360662
2011-04-11,7.961045816346239,7.328187191183489,8.581071569561795
2011-04-12,7.751228205637599,7.129821020473415,8.35036731976494
2011-04-13,7.590872295357878,7.014272503429937,8.258631092121435
2011-04-14,7.613667478594993,6.993616497350935,8.227010435990488
2011-04-15,7.646414208596982,7.0369379362697915,8.242612586359673
2011-04-16,7.435284306054388,6.827258985707386,8.03300548273224
2011-04-17,7.826459896955167,7.237194170353917,8.428328850081744
2011-04-18,8.161075800926918,7.5398567395057805,8.790667415132623
2011-04-19,7.957702968355495,7.340261770944867,8.5527307759767
2011-04-20,7.798678231158311,7.202407724077878,8.422797113174955
